2255886665528	CALCIWORLD KIDS 75 G GRANÜL	Toz/Granül/Şase
3400935789525	CARTEOL LP %2 UZUN ETKILI 3 ML GOZ DAMLASI	Damla
4008976594604	APTAMIL EOPROTIN, 200 G	Diğer
680199034806	İNSUFOR 500 MG UZATILMIŞ SALIMLI TABLET, 30 ADET	Tablet
680199034813	İNSUFOR 500 MG UZATILMIŞ SALIMLI TABLET, 60 ADET	Tablet
680199034820	İNSUFOR 500 MG UZATILMIŞ SALIMLI TABLET, 90 ADET	Tablet
680199034837	İNSUFOR 500 MG UZATILMIŞ SALIMLI TABLET, 100 ADET	Tablet
680199034844	İNSUFOR 500 MG UZATILMIŞ SALIMLI TABLET, 112 ADET	Tablet
7683060750119	NOVALGIN 1 G/2 ML IM/IV ENJEKSİYONLUK ÇÖZELTİ, 100 ADET	Ampul/Enjeksiyon
8523025632102	NORVASC 10 MG AĞIZDA DAĞILAN TABLET ,30 ADET	Tablet
8680008000008	MORESERC 24 MG TABLET, 60 ADET	Tablet
8680008000084	FUSCOWELL %2 KREM , 20 G	Krem
8680008000091	FUSCOWELL PLUS %0,05 + %2 KREM , 30 G	Krem
8680008000169	FRENAG PLUS %1 + %5 SPREY 50 ML SISE	Sprey
8680008010014	MORESERC 24 MG TABLET, 30 ADET	Tablet
8680008010021	MORESERC 24 MG 100 TABLET	Tablet
8680008010038	MORESERC 16 MG TABLET, 30 ADET	Tablet
8680008010076	VILMET 50 MG/850 MG FILM KAPLI TABLET ,TABLET, 60 ADET	Tablet
8680008010083	VILMET 50 MG/850 MG FILM KAPLI TABLET ,1TABLET, 120 ADET	Tablet
8680008010090	VILMET 50 MG/850 MG FILM KAPLI TABLET ,180 TABLET	Tablet
8680008010106	VILMET 50 MG/1000 MG FILM KAPLI TABLET ,TABLET, 60 ADET	Tablet
8680008010113	VILMET 50 MG/1000 MG FILM KAPLI TABLET ,1TABLET, 20 ADET	Tablet
8680008010120	EXAGYN 7 VAJINAL TABLET	Tablet
8680008010168	VILMET 50 MG/1000 MG FILM KAPLI TABLET ,180 TABLET	Tablet
8680008010175	GLIVIDIN 50 MG TABLET ,TABLET, 28 ADET	Tablet
8680008010182	GLIVIDIN 50 MG TABLET ,56 TABLET	Tablet
8680008010199	GLIVIDIN 50 MG TABLET ,180 TABLET	Tablet
8680008010205	KETAP 25 MG FILM KAPLI TABLET , TABLET, 30 ADET	Tablet
8680008010212	KETAP 25 MG FILM KAPLI TABLET, 60 ADET	Tablet
8680008010229	KETAP 25 MG FILM KAPLI TABLET ,TABLET, 90 ADET	Tablet
8680008010236	KETAP 50 MG FILM KAPLI TABLET ,TABLET, 30 ADET	Tablet
8680008010243	KETAP 50 MG FILM KAPLI TABLET ,TABLET, 60 ADET	Tablet
8680008010250	KETAP 50 MG FILM KAPLI TABLET ,TABLET, 90 ADET	Tablet
8680008010267	KETAP 100 MG FILM KAPLI TABLET, 30 ADET	Tablet
8680008010274	KETAP 100 MG FILM KAPLI TABLET, 60 ADET	Tablet
8680008010281	KETAP 100 MG FILM KAPLI TABLET, 90 ADET	Tablet
8680008010298	KETAP 200 MG FILM KAPLI TABLET , TABLET, 30 ADET	Tablet
8680008010304	KETAP 200 MG FILM KAPLI TABLET ,TABLET, 60 ADET	Tablet
8680008010311	KETAP 200 MG FILM KAPLI TABLET ,TABLET, 90 ADET	Tablet
8680008010328	KETAP 300 MG FILM KAPLI TABLET, 30 ADET	Tablet
8680008010335	KETAP 300 MG FILM KAPLI TABLET, 60 ADET	Tablet
8680008010342	KETAP 300 MG FILM KAPLI TABLET , TABLET, 90 ADET	Tablet
8680008010359	KETAP 400 MG FILM KAPLI TABLET, 30 ADET	Tablet
8680008010366	KETAP 400 MG FILM KAPLI TABLET, 60 ADET	Tablet
8680008010458	PERAM 4 MG/5 MG TABLET, 30 ADET	Tablet
8680008010465	PERAM 4 MG/10 MG TABLET,30 ADET	Tablet
8680008010472	PERAM 8 MG/5 MG TABLET, 30 ADET	Tablet
8680008010489	PERAM 8 MG/10 MG TABLET, 30 ADET	Tablet
8680008010564	DISPARI 3 GR SASE	Toz/Granül/Şase
8680008010571	LEXUR 500 MG 7 FILM TABLET	Tablet
8680008010588	LEXUR 750 MG FILM TABLET, 7 ADET	Tablet
8680008010595	SINERAL 500 MG 10 FILM KAPLI TABLET	Tablet
8680008010601	VIROFO 10 MG TABLET,30 ADET	Tablet
8680008010625	TRICOLD FILM TABLET, 20 ADET	Tablet
8680008010632	PARA-COLD 120 MG/5 ML SURUP, 100 ML	Şurup
8680008010649	KIDYFEN PEDIATRIK SUSPANSIYON, 100ML	Süspansiyon
8680008010656	CLİORO % 0,15 + % 0,12 GARGARA	Solüsyon
8680008010663	CLIORO ORAL SPREY, 1 ADET	Sprey
8680008011004	AKNESILEX 30 MG/G MERHEM	Merhem
8680008011080	DİSPARİ 3 G GRANÜL İÇEREN SASE, 2 ADET	Toz/Granül/Şase
8680008020020	PERPRIL 8 MG TABLET ,TABLET, 30 ADET	Tablet
8680008020044	PERPRIL PLUS 4 MG/1,25 MG TABLET	Tablet
8680008030005	MIOL 25 MG TABLET ,100 TABLET	Tablet
8680008030012	MIOL 50 MG TABLET ,100 TABLET	Tablet
8680008030029	MIOL 100 MG TABLET ,100 TABLET	Tablet
8680008030036	DIABIG 25 MG EFERVESAN TABLET ,100 TABLET	Tablet
8680008030043	DIABIG 50 MG EFERVESAN TABLET ,100 TABLET	Tablet
8680008030050	DIABIG 100 MG EFERVESAN TABLET,100 TABLET	Tablet
8680008040011	STAMIC 40 MG 28 ENTERIK TABLET	Tablet
8680008040028	STAMIC 40 MG ENTERIK TABLET, 14 ADET	Tablet
8680008040080	FRENAG PLUS JEL, 50 GRAM	Jel
8680008040097	FRENAG PLUS JEL, 30 GRAM	Jel
8680008040295	FRENAG FORT JEL % 3 30 GR JEL	Jel
8680008040301	RESDOX 20 MG/ML ENJEKSİYONLUK ÇÖZELTİ, 5 ADET	Ampul/Enjeksiyon
8680008040318	RANESEVA 800MG FİLM TABLET, 90 TABLET	Tablet
8680008040325	RANESEVA 800 MG FILM KAPLI TABLET (180 TABLET)	Tablet
8680008070513	LATRIGAL 50 MG CIGNEME TABLET, 30 ADET	Tablet
8680008070520	LATRIGAL 100 MG CIGNEME TABLETI, 30 ADET	Tablet
8680008070537	LATRIGAL 200 MG ÇIĞNEME TABLETI, 30 ADET	Tablet
8680008070544	LATRIGAL 25 MG ÇIĞNEME TABLETI, 30 ADET	Tablet
8680008090009	ALCEBA 10 MG FILM TABLET, 30 ADET	Tablet
8680008090016	ALCEBA 10 MG FİLM TABLET, 100 ADET	Tablet
8680008090023	ALCEBA 10 MG FILM TABLET, 50 ADET	Tablet
8680008090030	SPRAMAX 1,5 MIU FİLM KAPLI TABLET, 10 ADET	Tablet
8680008090047	SPRAMAX 1,5 MIU FİLM KAPLI TABLET, 14 ADET	Tablet
8680008090054	SPRAMAX 3 MIU FİLM KAPLI TABLET, 10 ADET	Tablet
8680008090078	SPRAMAX 3 MIU FİLM KAPLI TABLET, 14 ADET	Tablet
8680008090207	SEVPRAM 5 MG FILM TABLET, 14 ADET	Tablet
8680008090214	SEVPRAM 5 MG FILM TABLET, 28 ADET	Tablet
8680008090221	SEVPRAM 5 MG 56 FILM TABLET	Tablet
8680008090238	SEVPRAM 10 MG FILM TABLET, 14 ADET	Tablet
8680008090245	SEVPRAM 10 MG 28 FILM TABLET	Tablet
8680008090252	SEVPRAM 10 MG FILM TABLET, 56 ADET	Tablet
8680008090269	SEVPRAM 20 MG FILM TABLET, 14 ADET	Tablet
8680008090276	SEVPRAM 20 MG FILM TABLET, 28 ADET	Tablet
8680008090283	SEVPRAM 20 MG FILM TABLET, 56 ADET	Tablet
8680008090306	NOLIP 5 MG FILM KAPLI TABLET,14 ADET	Tablet
8680008090313	NOLIP 5 MG FILM KAPLI TABLET,28 ADET	Tablet
8680008090337	NOLIP 5 MG FILM KAPLI TABLET,90 ADET	Tablet
8680008090344	NOLIP 10 MG FILM KAPLI TABLET,14 ADET	Tablet
8680008090351	NOLIP 10 MG FILM KAPLI TABLET,28 ADET	Tablet
8680008090368	NOLIP 10 MG FILM KAPLI TABLET,84 ADET	Tablet
8680008090375	NOLIP 10 MG FILM KAPLI TABLET,90 ADET	Tablet
8680008090382	NOLIP 20 MG FILM KAPLI TABLET,14 ADET	Tablet
8680008090399	NOLIP 20 MG FILM KAPLI TABLET,28 ADET	Tablet
8680008090405	NOLIP 20 MG FILM KAPLI TABLET,84 ADET	Tablet
8680008090412	NOLIP 20 MG FILM KAPLI TABLET,90 ADET	Tablet
8680008090436	NOLIP 40 MG FILM KAPLI TABLET, 28 ADET	Tablet
8680008090443	NOLIP 40 MG FILM KAPLI TABLET, 84 ADET	Tablet
8680008090450	NOLIP 40 MG FILM KAPLI TABLET, 90 ADET	Tablet
8680008091006	ALCEBA 10 MG FILM TABLET, 20 ADET	Tablet
8680008091150	SUROL 250 MG FİLM TABLET, 100 ADET	Tablet
8680008091167	SUROL 500 MG FİLM TABLET, 100 ADET	Tablet
8680008240046	SUMILOS 2 GR ORAL SÜSPANSIYON HAZIRLAMAK IÇIN GRANÜL , 28 SAŞE	Süspansiyon
8680008340036	FRENAG %1 JEL, 30 G	Jel
8680008350004	MUNDERM JEL 30 G	Jel
8680008590004	SEVPRAM 10 MG/ML 15 ML ORAL DAMLA	Damla
8680008590011	ALCEBA ORAL DAMLA	Damla
8680008750125	GROT 50 MG/2 ML I.M./I.V. ENJEKSIYONLUK COZELTI ICEREN 6 AMPUL	Ampul/Enjeksiyon
8680008770017	CIPROCAM 200 MG/100 ML IV INFÜZYON IÇIN ÇÖZELTI IÇEREN FLAKON, 100 ML	Ampul/Enjeksiyon
8680008770024	CIPROCAM 400 MG/200 ML IV INFÜZYON IÇIN ÇÖZELTI IÇEREN FLAKON, 200 ML	Ampul/Enjeksiyon
8680008770031	MOXHEL 400MG/250ML IV INFÜZYON IÇIN ÇÖZELTI IÇEREN FLAKON ,FLAKON, 1 ADET	Ampul/Enjeksiyon
8680019013509	ENEAS 10/20 MG TABLET, 30 ADET	Tablet
8680019353544	FUNGASET % 2 KREM, 20 GR	Krem
8680019354008	NADACNE %1 KREM	Krem
8680030190012	OFTALURON %0.15 GÖZ DAMLASI, ÇÖZELTİ, 1 ADET	Damla
8680030190029	SİMEXİL 140 MG YUMUŞAK KAPSÜL	Kapsül
8680030190036	SİMEXİL 140 MG YUMUŞAK KAPSÜL	Kapsül
8680030190043	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 1 FLAKON	Ampul/Enjeksiyon
8680030190050	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 1 FLAKON + 1 UYGULAMA SETİ	Ampul/Enjeksiyon
8680030190067	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 5 FLAKON	Ampul/Enjeksiyon
8680030190074	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 5 FLAKON + 5 UYGULAMA SETİ	Ampul/Enjeksiyon
8680030190081	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 10 FLAKON	Ampul/Enjeksiyon
8680030190098	NİSİ-L 600 MG/50 ML ENJEKSİYONLUK ÇÖZELTİ , 10 FLAKON + 10 UYGULAMA SETİ	Ampul/Enjeksiyon
8680030190111	GLIMATINE 400 MG FILM KAPLI TABLET (30 TABLET)	Tablet
8680030190869	LOXIDOL 7.5 MG TABLET,10 TABLET	Tablet
8680030190876	LOXIDOL 7.5 MG TABLET, 30 ADET	Tablet
8680030190951	KLOFORTE %5 JEL, 45 GRAM	Jel
8680030190999	BRIOP %0,15 GOZ DAMLASI, COZELTI (5 ML)	Damla
8680030191019	SİLPOW 50 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680030191026	SİLPOW 50 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680030191033	SİLPOW 50 MG FİLM KAPLI TABLET, 8 ADET	Tablet
8680030191040	SİLPOW 100 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680030191057	SİLPOW 100 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680030191064	SİLPOW 100 MG FİLM KAPLI TABLET, 8 ADET	Tablet
8680041520129	TOUSSER 30MG/5ML ŞURUP	Şurup
8680041520303	CALDOLON 100MG/ML IV INFÜZYONLUK ÇÖZELTI IÇEREN FLAKON, FLAKON, 1 ADET	Ampul/Enjeksiyon
8680041520310	CALDOLON 100MG/ML IV INFÜZYONLUK ÇÖZELTI IÇEREN FLAKON, 25 FLAKON	Ampul/Enjeksiyon
8680053090023	LEVOZER 750 MG FILM TABLET, 7 ADET	Tablet
8680053090030	ALZER 10 MG FILM TABLET, 100 ADET	Tablet
8680053090054	FILEXID 8 MG TABLET	Tablet
8680053240015	ZERONAT 3 GR 1 SASE	Toz/Granül/Şase
8680053350011	EX-LOVIR % 1 KREM 2 G	Krem
8680053350028	THERMO ETOX 50 G KREM	Krem
8680053350035	FUCIBEST % 2 20 GR KREM	Krem
8680053570013	TUSSIR 30MG/5ML 150ML SURUP	Şurup
8680061570012	ZINCOPLEX 15 MG/5 ML SURUP 100 ML	Şurup
8680061570029	ZINCOPLEX FORT 30 MG/5 ML ŞURUP	Şurup
8680061650035	PELUMM ORAL COZELTI (20 ML)	Solüsyon
8680080000019	VANOFEKSİN 500 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 1 FLAKON	Ampul/Enjeksiyon
8680080000026	VANOFEKSİN 500 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 5 FLAKON	Ampul/Enjeksiyon
8680080000033	VANOFEKSİN 500 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 10 FLAKON	Ampul/Enjeksiyon
8680080000040	VANOFEKSİN 1000 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 1 FLAKON	Ampul/Enjeksiyon
8680080000057	VANOFEKSİN 1000 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 5 FLAKON	Ampul/Enjeksiyon
8680080000064	VANOFEKSİN 1000 MG I.V. İNFÜZYONLUK VE ORAL ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 10 FLAKON	Ampul/Enjeksiyon
8680080000101	TAGİRELO 200 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ, 1 ADET FLAKON VE 1 ADET ÇÖZÜCÜ AMPUL	Ampul/Enjeksiyon
8680080000118	TAGİRELO 400 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ, 1 ADET FLAKON VE 1 ADET ÇÖZÜCÜ AMPUL	Ampul/Enjeksiyon
8680080000125	SORMİTOR 40 MG IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 1 ADET	Ampul/Enjeksiyon
8680080000132	SİKLOFORD 500 MG I.V. İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ, 1 ADET	Ampul/Enjeksiyon
8680080000149	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 1 FLAKON	Ampul/Enjeksiyon
8680080000156	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 1 FLAKON+1 UYGULAMA SETİ	Ampul/Enjeksiyon
8680080000163	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 5 FLAKON	Ampul/Enjeksiyon
8680080000170	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 5 FLAKON+5 UYGULAMA SETİ	Ampul/Enjeksiyon
8680080000187	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 10 FLAKON	Ampul/Enjeksiyon
8680080000194	LYPOSAR 600 MG / 50 ML IV ENJEKSİYONLUK / İNFÜZYONLUK ÇÖZELTİ, 10 FLAKON+10 UYGULAMA SETİ	Ampul/Enjeksiyon
8680080000224	DAFİLA 20 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680080000231	DAFİLA 20 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680080000248	DAFİLA 20 MG FİLM KAPLI TABLET, 8 ADET	Tablet
8680080000279	BULSEF 0,5 G I.M./I.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 1 ADET	Ampul/Enjeksiyon
8680080000286	BULSEF 0,5 G I.M ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 1 ADET	Ampul/Enjeksiyon
8680080000293	BULSEF 0,5 G I.M./I.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 10 FLAKON	Ampul/Enjeksiyon
8680080000309	BULSEF 1G I.M./I.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 10 FLAKON	Ampul/Enjeksiyon
8680080000316	BULSEF 1 GR IM ENJ. COZ. HAZ. ICIN TOZ ICEREN FLAKON	Ampul/Enjeksiyon
8680080000323	BULSEF 1G I.M./I.V. ENJEKSİYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 10 ADET	Ampul/Enjeksiyon
8680080000330	BULSEF 2 G I.V. İNFÜZYONLUK VE ENJEKSIYONLUK ÇÖZELTİ İÇİN TOZ İÇEREN FLAKON, 1 ADET	Ampul/Enjeksiyon
8680080000347	CEFAMED 2 G IV INFÜZYONLUK VE ENJEKSIYONLUK ÇÖZELTI IÇIN TOZ IÇEREN FLAKON, 10 ADET	Ampul/Enjeksiyon
8680080090782	VİAMED 50 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680080090799	VİAMED 50 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680080090805	VİAMED 50 MG FİLM KAPLI TABLET, 8 ADET	Tablet
8680080090812	VİAMED 100 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680080090829	VIAMED 100 MG FILM KAPLI TABLET (4 TABLET)	Tablet
8680080090836	VİAMED 100 MG FİLM KAPLI TABLET, 8 ADET	Tablet
8680080150660	SELKAP 200 MG 30 SERT KAPSÜL	Kapsül
8680080190857	SİMFİX 140 MG YUMUŞAK KAPSÜL	Kapsül
8680080190864	SİMFİX 140 MG YUMUŞAK KAPSÜL	Kapsül
8680080270351	CEFAMED 0.5G I.M ENJEKSIYON IÇIN TOZ IÇEREN FLAKON, 3 FLAKON	Ampul/Enjeksiyon
8680080270368	CEFAMED 1G I.M ENJEKSIYON IÇIN TOZ IÇEREN FLAKON	Ampul/Enjeksiyon
8680080340689	TRUJEL %5 JEL	Jel
8680080540584	ZONABEC 100 MCG BURUN SPREYİ, SÜSPANSİYON, 200 DOZ	Süspansiyon
8680080540720	DINOPA 6,65 MG/ML NAZAL SPREY, ÇÖZELTİ, 15 ML	Sprey
8680080590602	VITOEL-D3 150.000 I.U/10 ML ORAL DAMLA, COZELTI	Damla
8680080590657	VİTOEL-D3 150.000 I.U./10 ML ORAL DAMLA, ÇÖZELTİ, 30 ML	Damla
8680080690111	LEVOXIMED 500 MG/100 ML IV INFUZYON ICIN COZELTI ICEREN 1 FLAKON	Ampul/Enjeksiyon
8680080690678	ZOLCURE 5 MG/100 ML I.V. İNFÜZYONLUK ÇÖZELTİ, 1 ADET	Ampul/Enjeksiyon
8680080790903	SİTAROL 40 MG IV ENJEKSİYONLUK/İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ, 1 ADET	Ampul/Enjeksiyon
8680080790910	OKİMENA 20 MG İM/İV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ, 1 ADET FLAKON+1 ADET ÇÖZÜCÜ AMPUL	Ampul/Enjeksiyon
8680080900692	JİNOMED 600 MG OVÜL, 2 OVÜL	Fitil/Ovül
8680131470013	SOLIRIS 300 MG/30 ML KONSANTRE INFUZYON COZELTISI (1 FLAKON)	Ampul/Enjeksiyon
8680131470020	STRENSİQ 18 MG/0.45 ML ENJEKSİYONLUK ÇÖZELTİ, 12 ADET	Ampul/Enjeksiyon
8680131470037	STRENSİQ 28 MG/0.7 ML ENJEKSİYONLUK ÇÖZELTİ, 12 ADET	Ampul/Enjeksiyon
8680131470044	STRENSİQ 40 MG/1.0 ML ENJEKSİYONLUK ÇÖZELTİ, 12 ADET	Ampul/Enjeksiyon
8680131470051	STRENSİQ 80 MG/0.8 ML ENJEKSİYONLUK ÇÖZELTİ, 12 ADET	Ampul/Enjeksiyon
8680131470068	KANUMA 2 MG/ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE, 1 ADET	Ampul/Enjeksiyon
8680131751532	URSOVEF 250 MG 100 FILM KAPLI TABLET	Tablet
8680131751549	URSOVEF 500 MG FILM KAPLI TABLET,100 ADET	Tablet
8680131751556	URSOVEF 750 MG FILM KAPLI TABLET, 100 ADET	Tablet
8680131751570	D-COLEFOR 50.000 I.U./15 ML ORAL DAMLA, COZELTI (15 ML)	Damla
8680131751594	VEFILDA 50 MG TABLET,28 ADET	Tablet
8680131751600	VEFILDA 50 MG TABLET,56 ADET	Tablet
8680131751617	VEFILDA 50 MG TABLET,180 ADET	Tablet
8680131751648	REFCON ADVANCE 100 MG + 20 MG/ML ORAL SÜSPANSIYON	Süspansiyon
8680131751655	REFCON DOUBLE ACTION 50 MG+21,3 MG+32,5 MG/ML ORAL SUSPANSIYON (200 ML)	Süspansiyon
8680131751662	REFCON LIKIT 50 MG + 26,7 MG + 32,5 MG/ML ORAL SÜSPANSİYON	Süspansiyon
8680131751730	URSOVEF 750 MG FILM KAPLI TABLET, 30 ADET	Tablet
8680131751747	URSOVEF 500 MG FILM KAPLI TABLET, 60 ADET	Tablet
8680131751822	ELFENOR %5 JEL, 100 GRAM	Jel
8680131751839	ELFENOR %5 JEL	Jel
8680131751853	METFORIX 1000 MG 100 FILM KAPLI TABLET (100 ADET)	Tablet
8680131751860	VEFORIX 245 MG 30 FILM KAPLI TABLET	Tablet
8680131751877	EVINOLLE 400 I.U. YUMUŞAK KAPSÜL, 60 ADET	Kapsül
8680131751884	EVINOLLE 400 IU 30 YUMUSAK KAPSUL	Kapsül
8680131751921	VEFORIX 245 MG FILM KAPLI TABLET, 90 ADET	Tablet
8680131751983	METFORİX 850 MG FİLM KAPLI TABLET, 100 ADET	Tablet
8680131752065	MUPIRON %2 KREM (15 G)	Krem
8680131752072	MUPİRON %2 MERHEM, 15 GRAM	Merhem
8680131752096	D-COLEFOR 20 000 I.U. YUMUŞAK KAPSÜL, 12 ADET	Kapsül
8680131752119	TUSPAMIN SURUP 100 ML	Şurup
8680131752256	VAREKSİL 5 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680131752263	VAREKSİL 10 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680131752270	VAREKSİL 20 MG FİLM KAPLI TABLET, 2 ADET	Tablet
8680131752287	VAREKSİL 20 MG FİLM KAPLI TABLET, 4 ADET	Tablet
8680131752331	D-COLEFOR 20 000 I.U. YUMUŞAK KAPSÜL, 7 ADET	Kapsül
8680131752348	D-COLEFOR 20 000 I.U. YUMUŞAK KAPSÜL, 14 ADET	Kapsül
8680131752355	D-COLEFOR 20 000 I.U. YUMUŞAK KAPSÜL, 24 ADET	Kapsül
8680131752362	NAXODER %1 KREM	Krem
8680131752416	D-COLEFOR FORT 150.000 I.U./10 ML ORAL DAMLA, ÇÖZELTİ, 100 ML	Damla
8680131752423	ENTELAX 161 MG/ML + 59 MG/ML REKTAL ÇÖZELTİ, 135 ML	Solüsyon
8680131752447	IZOVEF % 1 + % 0,1 KREM	Krem
8680131752454	NAXODER %1 DERİYE UYGULANACAK SPREY, ÇÖZELTİ, 20 ML	Sprey
8680131756582	GYNOCAIN XL 200 MG/300 MG/100 MG VAJINAL YUMUŞAK KAPSUL (3 OVUL)	Fitil/Ovül
8680131757084	VEFENTİNOR 600 MG VAJİNAL YUMUŞAK KAPSÜL, 2 ADET	Kapsül
8680131757268	PRIZIN 12,5 MG /25 MG TABLET (30 TABLET)	Tablet
8680131757336	D-COLEFOR 5.000 I.U. YUMUŞAK KAPSÜL, 50 KAPSÜL	Kapsül
8680131757350	ZINCOTIME 50 MG SERT KAPSUL (40 KAPSUL)	Kapsül
8680131757411	D-COLEFOR 2.000 I.U. YUMUŞAK KAPSÜL, 72 KAPSÜL	Kapsül
8680131757428	D-COLEFOR 2.000 I.U. YUMUŞAK KAPSÜL, 40 KAPSÜL	Kapsül
8680131757435	D-COLEFOR 2.000 I.U. YUMUŞAK KAPSÜL, 36 KAPSÜL	Kapsül
8680131757442	D-COLEFOR 2.000 I.U. YUMUSAK KAPSUL (60 KAPSUL)	Kapsül
8680131757459	D-COLEFOR 5.000 I.U. YUMUŞAK KAPSÜL, 120 KAPSÜL	Kapsül
8680131757466	D-COLEFOR 5.000 I.U. YUMUŞAK KAPSÜL, 28 KAPSÜL	Kapsül
8680131757473	D-COLEFOR 5.000 I.U. YUMUŞAK KAPSÜL, 60 KAPSÜL	Kapsül
8680131758029	DERMOSTİL %0.1 JEL , 30 G	Jel
8680131758296	D-COLEFOR 50.000 I.U. YUMUŞAK KAPSÜL , 8 KAPSÜL	Kapsül
8680131758302	D-COLEFOR 50.000 I.U. YUMUŞAK KAPSÜL , 7 KAPSÜL	Kapsül
8680131758319	D-COLEFOR 50.000 I.U. YUMUŞAK KAPSÜL , 6 KAPSÜL	Kapsül
8680131759262	VENTIXOL 30 MG/5 ML 150 ML SURUP	Şurup
8680131759460	ENTELAX 161 MG/ML + 59 MG/ML REKTAL ÇÖZELTİ, 210 ML	Solüsyon
8680131759828	DEXDERM % 5 MERHEM, 30 GRAM	Merhem
8680131759835	DEXDERM % 5 KREM, 30 GRAM	Krem
8680133000034	BUCO-BLEU KOLLUTUVAR, 15 ML	Diğer
8680133000478	LPKAIN %5 KREM (5 GR 5 ADET)	Krem
8680133000485	LPKAIN %5 KREM, 1X10 GRAM	Krem
8680133000621	LPKAIN %5 KREM, 1X5 GRAM	Krem
8680150010023	VITEROL-D3 2000 IU FILM KAPLI TABLET (60 TABLET)	Tablet
8680150010030	MAGNERAL 365 MG TABLET (30 TABLET)	Tablet
8680150010047	MİNOPAR 500 MG TABLET, 20 ADET	Tablet
8680150090018	ZINOMAG 30 MG/300 MG FILM KAPLI TABLET (40 TABLET)	Tablet
8680150090025	COLDFEN ZERO 200 MG / 2 MG FILM KAPLI TABLET (24 TABLET)	Tablet
8680150090032	DEXAPHEN 25 MG/500 MG FİLM KAPLI TABLET, 20 ADET	Tablet
8680150150019	IROZINC KAPSUL (20 KAPSUL)	Kapsül
8680150150026	BERAZINC 2KAPSUL, 20 ADET, 40 ADET	Diğer
8680150150033	COLDFEN LIKID KAPSUL, 24 ADET	Kapsül
8680150150088	DOKSİLAT 500 MG SERT KAPSÜL, 30 ADET	Kapsül
8680150150095	DOKSİLAT 500 MG SERT KAPSÜL, 60 ADET	Kapsül
8680150240048	TRİOSTE-D3 1000 MG/300 MG/8.8MG EFERVESAN GRANÜL, 30 ADET	Toz/Granül/Şase
